UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
MG,31.0,45208.0,Nova Serrana,112910.0
MG,31.0,45307.0,Novo Cruzeiro,27453.0
MG,31.0,45356.0,Novo Oriente de Minas,10501.0
MG,31.0,45372.0,Novorizonte,4630.0
MG,31.0,45406.0,Olaria,1986.0
MG,31.0,45455.0,Olhos-d'Água,5520.0
MG,31.0,45505.0,Olímpio Noronha,2616.0
MG,31.0,45604.0,Oliveira,40552.0
MG,31.0,45703.0,Oliveira Fortes,2062.0
MG,31.0,45802.0,Onça de Pitangui,3027.0
MG,31.0,45851.0,Oratórios,5076.0
MG,31.0,45877.0,Orizânia,8759.0
MG,31.0,45901.0,Ouro Branco,40411.0
MG,31.0,46008.0,Ouro Fino,33227.0
MG,31.0,46107.0,Ouro Preto,77601.0
MG,31.0,46206.0,Ouro Verde de Minas,5858.0
MG,31.0,46255.0,Padre Carvalho,5085.0
MG,31.0,46305.0,Padre Paraíso,17537.0
MG,31.0,46404.0,Paineiras,4273.0
MG,31.0,46503.0,Pains,8341.0
MG,31.0,46552.0,Pai Pedro,5634.0
MG,31.0,46602.0,Paiva,1498.0
MG,31.0,46701.0,Palma,5742.0
MG,31.0,46750.0,Palmópolis,6373.0
MG,31.0,46909.0,Papagaios,14207.0
MG,31.0,47006.0,Paracatu,98397.0
MG,31.0,47105.0,Pará de Minas,102033.0
MG,31.0,47204.0,Paraguaçu,22357.0
MG,31.0,47303.0,Paraisópolis,21005.0
MG,31.0,47402.0,Paraopeba,24800.0
MG,31.0,47501.0,Passabém,1617.0
MG,31.0,47600.0,Passa Quatro,15842.0
MG,31.0,47709.0,Passa Tempo,8696.0
MG,31.0,47808.0,Passa Vinte,2301.0
MG,31.0,47907.0,Passos,116530.0
MG,31.0,47956.0,Patis,4863.0
MG,31.0,48004.0,Patos de Minas,167870.0
MG,31.0,48103.0,Patrocínio,93852.0
MG,31.0,48202.0,Patrocínio do Muriaé,5735.0
MG,31.0,48301.0,Paula Cândido,8786.0
MG,31.0,48400.0,Paulistas,4429.0
MG,31.0,48509.0,Pavão,8168.0
MG,31.0,48608.0,Peçanha,17843.0
MG,31.0,48707.0,Pedra Azul,24999.0
MG,31.0,48756.0,Pedra Bonita,7559.0
MG,31.0,48806.0,Pedra do Anta,3371.0
MG,31.0,48905.0,Pedra do Indaiá,4232.0
MG,31.0,49002.0,Pedra Dourada,2883.0
MG,31.0,49101.0,Pedralva,10924.0
MG,31.0,49150.0,Pedras de Maria da Cruz,10619.0
MG,31.0,49200.0,Pedrinópolis,3404.0
MG,31.0,49309.0,Pedro Leopoldo,64910.0
MG,31.0,49408.0,Pedro Teixeira,1854.0
MG,31.0,49507.0,Pequeri,3448.0
MG,31.0,49606.0,Pequi,4258.0
MG,31.0,49705.0,Perdigão,12925.0
MG,31.0,49804.0,Perdizes,17830.0
MG,31.0,49903.0,Perdões,21991.0
MG,31.0,49952.0,Periquito,6647.0
MG,31.0,50000.0,Pescador,3587.0
MG,31.0,50109.0,Piau,2854.0
MG,31.0,50158.0,Piedade de Caratinga,8883.0
MG,31.0,50208.0,Piedade de Ponte Nova,4056.0
MG,31.0,50307.0,Piedade do Rio Grande,4697.0
MG,31.0,50406.0,Piedade dos Gerais,5175.0
MG,31.0,50505.0,Pimenta,8794.0
MG,31.0,50539.0,Pingo-d'Água,4845.0
MG,31.0,50570.0,Pintópolis,7231.0
MG,31.0,50604.0,Piracema,6884.0
MG,31.0,50703.0,Pirajuba,5762.0
MG,31.0,50802.0,Piranga,17360.0
MG,31.0,50901.0,Piranguçu,6271.0
MG,31.0,51008.0,Piranguinho,9451.0
MG,31.0,51107.0,Pirapetinga,11408.0
MG,31.0,51206.0,Pirapora,57543.0
MG,31.0,51305.0,Piraúba,11958.0
MG,31.0,51404.0,Pitangui,27734.0
MG,31.0,51503.0,Piumhi,37742.0
MG,31.0,51602.0,Planura,11484.0
MG,31.0,51701.0,Poço Fundo,16791.0
MG,31.0,51800.0,Poços de Caldas,171533.0
MG,31.0,51909.0,Pocrane,8468.0
MG,31.0,52006.0,Pompéu,32305.0
MG,31.0,52105.0,Ponte Nova,59569.0
MG,31.0,52131.0,Ponto Chique,3807.0
MG,31.0,52170.0,Ponto dos Volantes,11077.0
MG,31.0,52204.0,Porteirinha,38668.0
MG,31.0,52303.0,Porto Firme,10825.0
MG,31.0,52402.0,Poté,13751.0
MG,31.0,52501.0,Pouso Alegre,160751.0
MG,31.0,52600.0,Pouso Alto,6755.0
MG,31.0,52709.0,Prados,9327.0
MG,31.0,52808.0,Prata,29578.0
MG,31.0,52907.0,Pratápolis,8551.0
MG,31.0,53004.0,Pratinha,3673.0
MG,31.0,53103.0,Presidente Bernardes,4883.0
MG,31.0,53202.0,Presidente Juscelino,3493.0
MG,31.0,53301.0,Presidente Kubitschek,3154.0
MG,31.0,53400.0,Presidente Olegário,19177.0
MG,31.0,53509.0,Alto Jequitibá,8596.0
MG,31.0,53608.0,Prudente de Morais,11940.0
MG,31.0,53707.0,Quartel Geral,3237.0
MG,31.0,53806.0,Queluzito,1800.0
MG,31.0,53905.0,Raposos,16735.0
MG,31.0,54002.0,Raul Soares,23882.0
MG,31.0,54101.0,Recreio,11337.0
MG,31.0,54150.0,Reduto,8170.0
MG,31.0,54200.0,Resende Costa,11520.0
MG,31.0,54309.0,Resplendor,17612.0
MG,31.0,54408.0,Ressaquinha,4641.0
MG,31.0,54457.0,Riachinho,6890.0
MG,31.0,54507.0,Riacho dos Machados,8886.0
MG,31.0,54606.0,Ribeirão das Neves,344828.0
MG,31.0,54705.0,Ribeirão Vermelho,4201.0
MG,31.0,54804.0,Rio Acima,10626.0
MG,31.0,54903.0,Rio Casca,12921.0
MG,31.0,55009.0,Rio Doce,2542.0
MG,31.0,55108.0,Rio do Prado,4679.0
MG,31.0,55207.0,Rio Espera,5479.0
MG,31.0,55306.0,Rio Manso,5727.0
MG,31.0,55405.0,Rio Novo,8689.0
MG,31.0,55504.0,Rio Paranaíba,15143.0
MG,31.0,55603.0,Rio Pardo de Minas,29123.0
MG,31.0,55702.0,Rio Piracicaba,15001.0
MG,31.0,55801.0,Rio Pomba,17856.0
MG,31.0,55900.0,Rio Preto,5240.0
MG,31.0,56007.0,Rio Vermelho,12815.0
MG,31.0,56106.0,Ritápolis,5115.0
MG,31.0,56205.0,Rochedo de Minas,2363.0
MG,31.0,56304.0,Rodeiro,9064.0
MG,31.0,56403.0,Romaria,3440.0
MG,31.0,56452.0,Rosário da Limeira,4896.0
MG,31.0,56502.0,Rubelita,5572.0
MG,31.0,56601.0,Rubim,10575.0
MG,31.0,56700.0,Sabará,134286.0
MG,31.0,56809.0,Sabinópolis,14382.0
MG,31.0,56908.0,Sacramento,27891.0
MG,31.0,57005.0,Salinas,41641.0
MG,31.0,57104.0,Salto da Divisa,6164.0
MG,31.0,57203.0,Santa Bárbara,31756.0
MG,31.0,57252.0,Santa Bárbara do Leste,8737.0
MG,31.0,57278.0,Santa Bárbara do Monte Verde,3199.0
MG,31.0,57302.0,Santa Bárbara do Tugúrio,4262.0
MG,31.0,57336.0,Santa Cruz de Minas,8321.0
MG,31.0,57377.0,Santa Cruz de Salinas,3944.0
MG,31.0,57401.0,Santa Cruz do Escalvado,4743.0
MG,31.0,57500.0,Santa Efigênia de Minas,4067.0
MG,31.0,57609.0,Santa Fé de Minas,3551.0
MG,31.0,57658.0,Santa Helena de Minas,6059.0
MG,31.0,57708.0,Santa Juliana,16568.0
MG,31.0,57807.0,Santa Luzia,229483.0
MG,31.0,57906.0,Santa Margarida,16903.0
MG,31.0,58003.0,Santa Maria de Itabira,10716.0
MG,31.0,58102.0,Santa Maria do Salto,4803.0
MG,31.0,58201.0,Santa Maria do Suaçuí,12898.0
MG,31.0,58300.0,Santana da Vargem,6781.0
MG,31.0,58409.0,Santana de Cataguases,3553.0
MG,31.0,58508.0,Santana de Pirapama,7079.0
MG,31.0,58607.0,Santana do Deserto,3819.0
MG,31.0,58706.0,Santana do Garambéu,2175.0
MG,31.0,58805.0,Santana do Jacaré,4265.0
MG,31.0,58904.0,Santana do Manhuaçu,9236.0
MG,31.0,58953.0,Santana do Paraíso,48286.0
MG,31.0,59001.0,Santana do Riacho,5579.0
MG,31.0,59100.0,Santana dos Montes,3507.0
MG,31.0,59209.0,Santa Rita de Caldas,8588.0
MG,31.0,59308.0,Santa Rita de Jacutinga,4836.0
MG,31.0,59357.0,Santa Rita de Minas,6952.0
MG,31.0,59407.0,Santa Rita de Ibitipoca,3344.0
MG,31.0,59506.0,Santa Rita do Itueto,5973.0
MG,31.0,59605.0,Santa Rita do Sapucaí,42320.0
MG,31.0,59704.0,Santa Rosa da Serra,3476.0
MG,31.0,59803.0,Santa Vitória,21745.0
MG,31.0,59902.0,Santo Antônio do Amparo,17651.0
MG,31.0,60009.0,Santo Antônio do Aventureiro,3881.0
MG,31.0,60108.0,Santo Antônio do Grama,4342.0
MG,31.0,60207.0,Santo Antônio do Itambé,3979.0
MG,31.0,60306.0,Santo Antônio do Jacinto,10397.0
MG,31.0,60405.0,Santo Antônio do Monte,28358.0
MG,31.0,60454.0,Santo Antônio do Retiro,6743.0
MG,31.0,60504.0,Santo Antônio do Rio Abaixo,1853.0
MG,31.0,60603.0,Santo Hipólito,2720.0
MG,31.0,60702.0,Santos Dumont,43392.0
MG,31.0,60801.0,São Bento Abade,4835.0
MG,31.0,60900.0,São Brás do Suaçuí,4133.0
MG,31.0,60959.0,São Domingos das Dores,5778.0
MG,31.0,61007.0,São Domingos do Prata,17771.0
MG,31.0,61056.0,São Félix de Minas,3252.0
MG,31.0,61106.0,São Francisco,54239.0
MG,31.0,61205.0,São Francisco de Paula,6293.0
MG,31.0,61304.0,São Francisco de Sales,5857.0
MG,31.0,61403.0,São Francisco do Glória,4866.0
MG,31.0,61502.0,São Geraldo,10517.0
MG,31.0,61601.0,São Geraldo da Piedade,3258.0
MG,31.0,61650.0,São Geraldo do Baixio,3175.0
MG,31.0,61700.0,São Gonçalo do Abaeté,7521.0
MG,31.0,61809.0,São Gonçalo do Pará,12192.0
MG,31.0,61908.0,São Gonçalo do Rio Abaixo,12353.0
MG,31.0,62005.0,São Gonçalo do Sapucaí,24480.0
MG,31.0,62104.0,São Gotardo,43309.0
MG,31.0,62203.0,São João Batista do Glória,7912.0
MG,31.0,62252.0,São João da Lagoa,4950.0
MG,31.0,62302.0,São João da Mata,3000.0
MG,31.0,62401.0,São João da Ponte,24269.0
MG,31.0,62450.0,São João das Missões,13467.0
MG,31.0,62500.0,São João del Rei,94062.0
MG,31.0,62559.0,São João do Manhuaçu,11614.0
MG,31.0,62575.0,São João do Manteninha,5468.0
MG,31.0,62609.0,São João do Oriente,7139.0
MG,31.0,62658.0,São João do Pacuí,4052.0
MG,31.0,62708.0,São João do Paraíso,24604.0
MG,31.0,62807.0,São João Evangelista,15617.0
MG,31.0,62906.0,São João Nepomuceno,26478.0
MG,31.0,62922.0,São Joaquim de Bicas,36496.0
MG,31.0,62948.0,São José da Barra,8084.0
MG,31.0,62955.0,São José da Lapa,27710.0
MG,31.0,63003.0,São José da Safira,3861.0
MG,31.0,63102.0,São José da Varginha,4677.0
MG,31.0,63201.0,São José do Alegre,4242.0
MG,31.0,63300.0,São José do Divino,3501.0
MG,31.0,63409.0,São José do Goiabal,5492.0
MG,31.0,63508.0,São José do Jacuri,6298.0
MG,31.0,63607.0,São José do Mantimento,2834.0
MG,31.0,63706.0,São Lourenço,46653.0
MG,31.0,63805.0,São Miguel do Anta,6430.0
MG,31.0,63904.0,São Pedro da União,4979.0
MG,31.0,64001.0,São Pedro dos Ferros,7194.0
MG,31.0,64100.0,São Pedro do Suaçuí,5166.0
MG,31.0,64209.0,São Romão,10553.0
MG,31.0,64308.0,São Roque de Minas,7341.0
MG,31.0,64407.0,São Sebastião da Bela Vista,6694.0
MG,31.0,64431.0,São Sebastião da Vargem Alegre,3219.0
MG,31.0,64472.0,São Sebastião do Anta,6386.0
MG,31.0,64506.0,São Sebastião do Maranhão,10244.0
MG,31.0,64605.0,São Sebastião do Oeste,9355.0
MG,31.0,64704.0,São Sebastião do Paraíso,74742.0
MG,31.0,64803.0,São Sebastião do Rio Preto,1248.0
MG,31.0,64902.0,São Sebastião do Rio Verde,2373.0
MG,31.0,65008.0,São Tiago,11517.0
MG,31.0,65107.0,São Tomás de Aquino,6853.0
MG,31.0,65206.0,São Tomé das Letras,7089.0
MG,31.0,65305.0,São Vicente de Minas,6935.0
MG,31.0,65404.0,Sapucaí-Mirim,6462.0
MG,31.0,65503.0,Sardoá,5164.0
MG,31.0,65537.0,Sarzedo,39327.0
MG,31.0,65552.0,Setubinha,10032.0
MG,31.0,65560.0,Sem-Peixe,2441.0
MG,31.0,65578.0,Senador Amaral,6458.0
MG,31.0,65602.0,Senador Cortes,2319.0
MG,31.0,65701.0,Senador Firmino,7945.0
MG,31.0,65800.0,Senador José Bento,2137.0
MG,31.0,65909.0,Senador Modestino Gonçalves,4035.0
MG,31.0,66006.0,Senhora de Oliveira,5584.0
MG,31.0,66105.0,Senhora do Porto,3088.0
MG,31.0,66204.0,Senhora dos Remédios,10640.0
MG,31.0,66303.0,Sericita,7536.0
MG,31.0,66402.0,Seritinga,1864.0
MG,31.0,66501.0,Serra Azul de Minas,3829.0
MG,31.0,66600.0,Serra da Saudade,854.0
MG,31.0,66709.0,Serra dos Aimorés,6936.0
MG,31.0,66808.0,Serra do Salitre,12210.0
MG,31.0,66907.0,Serrania,7802.0
MG,31.0,66956.0,Serranópolis de Minas,4496.0
MG,31.0,67004.0,Serranos,2035.0
MG,31.0,67103.0,Serro,22550.0
MG,31.0,67202.0,Sete Lagoas,237931.0
MG,31.0,67301.0,Silveirânia,2391.0
MG,31.0,67400.0,Silvianópolis,6336.0
MG,31.0,67509.0,Simão Pereira,3060.0
MG,31.0,67608.0,Simonésia,20339.0
MG,31.0,67707.0,Sobrália,5175.0
MG,31.0,67806.0,Soledade de Minas,5733.0
MG,31.0,67905.0,Tabuleiro,4098.0
MG,31.0,68002.0,Taiobeiras,34392.0
MG,31.0,68051.0,Taparuba,3492.0
MG,31.0,68101.0,Tapira,4212.0
MG,31.0,68200.0,Tapiraí,1707.0
MG,31.0,68309.0,Taquaraçu de Minas,4368.0
MG,31.0,68408.0,Tarumirim,15072.0
MG,31.0,68507.0,Teixeiras,12634.0
MG,31.0,68606.0,Teófilo Otoni,142571.0
MG,31.0,68705.0,Timóteo,84087.0
MG,31.0,68804.0,Tiradentes,8008.0
MG,31.0,68903.0,Tiros,8172.0
MG,31.0,69000.0,Tocantins,16574.0
MG,31.0,69059.0,Tocos do Moji,3899.0
MG,31.0,69109.0,Toledo,7541.0
MG,31.0,69208.0,Tombos,8699.0
MG,31.0,69307.0,Três Corações,78079.0
MG,31.0,69356.0,Três Marias,29927.0
MG,31.0,69406.0,Três Pontas,57086.0
MG,31.0,69505.0,Tumiritinga,5973.0
MG,31.0,69604.0,Tupaciguara,26482.0
MG,31.0,69703.0,Turmalina,20650.0
MG,31.0,69802.0,Turvolândia,5078.0
MG,31.0,69901.0,Ubá,107222.0
MG,31.0,70008.0,Ubaí,11977.0
MG,31.0,70057.0,Ubaporanga,13423.0
MG,31.0,70107.0,Uberaba,354142.0
MG,31.0,70206.0,Uberlândia,754954.0
MG,31.0,70305.0,Umburatiba,2742.0
MG,31.0,70404.0,Unaí,90724.0
MG,31.0,70438.0,União de Minas,3848.0
MG,31.0,70479.0,Uruana de Minas,3360.0
MG,31.0,70503.0,Urucânia,10875.0
MG,31.0,70529.0,Urucuia,18291.0
MG,31.0,70578.0,Vargem Alegre,5834.0
MG,31.0,70602.0,Vargem Bonita,2206.0
MG,31.0,70651.0,Vargem Grande do Rio Pardo,4727.0
MG,31.0,70701.0,Varginha,142802.0
MG,31.0,70750.0,Varjão de Minas,7243.0
MG,31.0,70800.0,Várzea da Palma,34639.0
MG,31.0,70909.0,Varzelândia,19214.0
MG,31.0,71006.0,Vazante,20433.0
MG,31.0,71030.0,Verdelândia,7770.0
MG,31.0,71071.0,Veredinha,5257.0
MG,31.0,71105.0,Veríssimo,3480.0
MG,31.0,71154.0,Vermelho Novo,5034.0
MG,31.0,71204.0,Vespasiano,136826.0
MG,31.0,71303.0,Viçosa,79221.0
MG,31.0,71402.0,Vieiras,3780.0
MG,31.0,71501.0,Mathias Lobato,3069.0
MG,31.0,71600.0,Virgem da Lapa,11867.0
MG,31.0,71709.0,Virgínia,9142.0
MG,31.0,71808.0,Virginópolis,10519.0
MG,31.0,71907.0,Virgolândia,4530.0
MG,31.0,72004.0,Visconde do Rio Branco,40608.0
MG,31.0,72103.0,Volta Grande,4473.0
MG,31.0,72202.0,Wenceslau Braz,2387.0
ES,32.0,102.0,Afonso Cláudio,32446.0
ES,32.0,136.0,Águia Branca,10124.0
ES,32.0,169.0,Água Doce do Norte,12559.0
ES,32.0,201.0,Alegre,30744.0
ES,32.0,300.0,Alfredo Chaves,14373.0
ES,32.0,359.0,Alto Rio Novo,7747.0
ES,32.0,409.0,Anchieta,32584.0
ES,32.0,508.0,Apiacá,7474.0
ES,32.0,607.0,Aracruz,102410.0
ES,32.0,706.0,Atílio Vivácqua,11013.0
ES,32.0,805.0,Baixo Guandu,32694.0
ES,32.0,904.0,Barra de São Francisco,45250.0
ES,32.0,1001.0,Boa Esperança,14079.0
ES,32.0,1100.0,Bom Jesus do Norte,10764.0
ES,32.0,1159.0,Brejetuba,13642.0
ES,32.0,1209.0,Cachoeiro de Itapemirim,198323.0
ES,32.0,1308.0,Cariacica,375485.0
ES,32.0,1407.0,Castelo,39396.0
ES,32.0,1506.0,Colatina,128622.0
ES,32.0,1605.0,Conceição da Barra,28953.0
ES,32.0,1704.0,Conceição do Castelo,12448.0
ES,32.0,1803.0,Divino de São Lourenço,5359.0
ES,32.0,1902.0,Domingos Martins,37972.0
ES,32.0,2009.0,Dores do Rio Preto,6885.0
ES,32.0,2108.0,Ecoporanga,22670.0
ES,32.0,2207.0,Fundão,18824.0
ES,32.0,2256.0,Governador Lindenberg,11467.0
ES,32.0,2306.0,Guaçuí,31290.0
ES,32.0,2405.0,Guarapari,134944.0
ES,32.0,2454.0,Ibatiba,27308.0
ES,32.0,2504.0,Ibiraçu,12261.0
ES,32.0,2553.0,Ibitirama,9973.0
ES,32.0,2603.0,Iconha,12793.0
ES,32.0,2652.0,Irupi,14513.0
ES,32.0,2702.0,Itaguaçu,14065.0
ES,32.0,2801.0,Itapemirim,43362.0
ES,32.0,2900.0,Itarana,10984.0
ES,32.0,3007.0,Iúna,30444.0
ES,32.0,3056.0,Jaguaré,31232.0
ES,32.0,3106.0,Jerônimo Monteiro,12079.0
ES,32.0,3130.0,João Neiva,14391.0
ES,32.0,3163.0,Laranja da Terra,11572.0
ES,32.0,3205.0,Linhares,181912.0
ES,32.0,3304.0,Mantenópolis,13173.0
ES,32.0,3320.0,Marataízes,45418.0
ES,32.0,3346.0,Marechal Floriano,18743.0
ES,32.0,3353.0,Marilândia,13014.0
ES,32.0,3403.0,Mimoso do Sul,25179.0
ES,32.0,3502.0,Montanha,19752.0
ES,32.0,3601.0,Mucurici,5660.0
ES,32.0,3700.0,Muniz Freire,18811.0
ES,32.0,3809.0,Muqui,14213.0
ES,32.0,3908.0,Nova Venécia,52084.0
ES,32.0,4005.0,Pancas,19270.0
ES,32.0,4054.0,Pedro Canário,22048.0
ES,32.0,4104.0,Pinheiros,24825.0
ES,32.0,4203.0,Piúma,23682.0
ES,32.0,4252.0,Ponto Belo,6696.0
ES,32.0,4302.0,Presidente Kennedy,14647.0
ES,32.0,4351.0,Rio Bananal,20229.0
ES,32.0,4401.0,Rio Novo do Sul,11479.0
ES,32.0,4500.0,Santa Leopoldina,13747.0
ES,32.0,4559.0,Santa Maria de Jetibá,45062.0
ES,32.0,4609.0,Santa Teresa,23796.0
ES,32.0,4658.0,São Domingos do Norte,9008.0
ES,32.0,4708.0,São Gabriel da Palha,34210.0
ES,32.0,4807.0,São José do Calçado,11373.0
ES,32.0,4906.0,São Mateus,133359.0
ES,32.0,4955.0,São Roque do Canaã,11271.0
ES,32.0,5002.0,Serra,572274.0
ES,32.0,5010.0,Sooretama,28453.0
ES,32.0,5036.0,Vargem Alta,20353.0
ES,32.0,5069.0,Venda Nova do Imigrante,25168.0
ES,32.0,5101.0,Viana,78442.0
ES,32.0,5150.0,Vila Pavão,9298.0
ES,32.0,5176.0,Vila Valério,14263.0
ES,32.0,5200.0,Vila Velha,502899.0
ES,32.0,5309.0,Vitória,342800.0
RJ,33.0,100.0,Angra dos Reis,179120.0
RJ,33.0,159.0,Aperibé,11420.0
RJ,33.0,209.0,Araruama,137773.0
RJ,33.0,225.0,Areal,12236.0
RJ,33.0,233.0,Armação dos Búzios,42442.0
RJ,33.0,258.0,Arraial do Cabo,32794.0
RJ,33.0,308.0,Barra do Piraí,98501.0
RJ,33.0,407.0,Barra Mansa,181688.0
RJ,33.0,456.0,Belford Roxo,518263.0
RJ,33.0,506.0,Bom Jardim,29736.0
RJ,33.0,605.0,Bom Jesus do Itabapoana,37172.0
RJ,33.0,704.0,Cabo Frio,238166.0
RJ,33.0,803.0,Cachoeiras de Macacu,59837.0
RJ,33.0,902.0,Cambuci,15070.0
RJ,33.0,936.0,Carapebus,14325.0
RJ,33.0,951.0,Comendador Levy Gasparian,9044.0
RJ,33.0,1009.0,Campos dos Goytacazes,519011.0
RJ,33.0,1108.0,Cantagalo,19996.0
RJ,33.0,1157.0,Cardoso Moreira,13403.0
RJ,33.0,1207.0,Carmo,17740.0
RJ,33.0,1306.0,Casimiro de Abreu,48563.0
RJ,33.0,1405.0,Conceição de Macabu,21769.0
RJ,33.0,1504.0,Cordeiro,21444.0
RJ,33.0,1603.0,Duas Barras,11354.0
RJ,33.0,1702.0,Duque de Caxias,866347.0
RJ,33.0,1801.0,Engenheiro Paulo de Frontin,12648.0
RJ,33.0,1850.0,Guapimirim,54300.0
RJ,33.0,1876.0,Iguaba Grande,29577.0
RJ,33.0,1900.0,Itaboraí,240040.0
RJ,33.0,2007.0,Itaguaí,123980.0
RJ,33.0,2056.0,Italva,14517.0
RJ,33.0,2106.0,Itaocara,23643.0
RJ,33.0,2205.0,Itaperuna,107246.0
RJ,33.0,2254.0,Itatiaia,32694.0
RJ,33.0,2270.0,Japeri,102149.0
RJ,33.0,2304.0,Laje do Muriaé,7584.0
RJ,33.0,2403.0,Macaé,264138.0
RJ,33.0,2452.0,Macuco,5601.0
RJ,33.0,2502.0,Magé,244092.0
RJ,33.0,2601.0,Mangaratiba,43624.0
RJ,33.0,2700.0,Maricá,211986.0
RJ,33.0,2809.0,Mendes,18049.0
RJ,33.0,2858.0,Mesquita,178803.0
RJ,33.0,2908.0,Miguel Pereira,28123.0
RJ,33.0,3005.0,Miracema,28411.0
RJ,33.0,3104.0,Natividade,15550.0
RJ,33.0,3203.0,Nilópolis,155544.0
RJ,33.0,3302.0,Niterói,516720.0
RJ,33.0,3401.0,Nova Friburgo,203328.0
RJ,33.0,3500.0,Nova Iguaçu,843046.0
RJ,33.0,3609.0,Paracambi,43656.0
RJ,33.0,3708.0,Paraíba do Sul,44467.0
RJ,33.0,3807.0,Paraty,47614.0
RJ,33.0,3856.0,Paty do Alferes,31345.0
RJ,33.0,3906.0,Petrópolis,294983.0
RJ,33.0,3955.0,Pinheiral,25085.0
RJ,33.0,4003.0,Piraí,29054.0
RJ,33.0,4102.0,Porciúncula,17832.0
RJ,33.0,4110.0,Porto Real,21064.0
RJ,33.0,4128.0,Quatis,14158.0
RJ,33.0,4144.0,Queimados,149093.0
RJ,33.0,4151.0,Quissamã,23126.0
RJ,33.0,4201.0,Resende,137612.0
RJ,33.0,4300.0,Rio Bonito,59113.0
RJ,33.0,4409.0,Rio Claro,17950.0
RJ,33.0,4508.0,Rio das Flores,9264.0
RJ,33.0,4524.0,Rio das Ostras,168099.0
RJ,33.0,4557.0,Rio de Janeiro,6729894.0
RJ,33.0,4607.0,Santa Maria Madalena,10579.0
RJ,33.0,4706.0,Santo Antônio de Pádua,43686.0
RJ,33.0,4755.0,São Francisco de Itabapoana,47368.0
RJ,33.0,4805.0,São Fidélis,41197.0
RJ,33.0,4904.0,São Gonçalo,960652.0
RJ,33.0,5000.0,São João da Barra,38708.0
RJ,33.0,5109.0,São João de Meriti,466536.0
RJ,33.0,5133.0,São José de Ubá,7315.0
RJ,33.0,5158.0,São José do Vale do Rio Preto,22799.0
RJ,33.0,5208.0,São Pedro da Aldeia,110556.0
RJ,33.0,5307.0,São Sebastião do Alto,7999.0
RJ,33.0,5406.0,Sapucaia,18289.0
RJ,33.0,5505.0,Saquarema,95201.0
RJ,33.0,5554.0,Seropédica,84737.0
RJ,33.0,5604.0,Silva Jardim,22026.0
RJ,33.0,5703.0,Sumidouro,15690.0
RJ,33.0,5752.0,Tanguá,32858.0
RJ,33.0,5802.0,Teresópolis,176692.0
RJ,33.0,5901.0,Trajano de Moraes,10652.0
RJ,33.0,6008.0,Três Rios,82300.0
RJ,33.0,6107.0,Valença,71462.0
RJ,33.0,6156.0,Varre-Sai,10559.0
RJ,33.0,6206.0,Vassouras,35904.0
RJ,33.0,6305.0,Volta Redonda,279898.0
SP,35.0,105.0,Adamantina,35642.0
SP,35.0,204.0,Adolfo,4478.0
SP,35.0,303.0,Aguaí,32888.0
SP,35.0,402.0,Águas da Prata,7470.0
SP,35.0,501.0,Águas de Lindóia,18245.0
SP,35.0,550.0,Águas de Santa Bárbara,7407.0
SP,35.0,600.0,Águas de São Pedro,2829.0
SP,35.0,709.0,Agudos,38879.0
SP,35.0,758.0,Alambari,6330.0
SP,35.0,808.0,Alfredo Marcondes,4556.0
SP,35.0,907.0,Altair,3479.0
SP,35.0,1004.0,Altinópolis,17156.0
SP,35.0,1103.0,Alto Alegre,3883.0
SP,35.0,1152.0,Alumínio,17591.0
SP,35.0,1202.0,Álvares Florence,3978.0
SP,35.0,1301.0,Álvares Machado,28250.0
SP,35.0,1400.0,Álvaro de Carvalho,4896.0
SP,35.0,1509.0,Alvinlândia,2923.0
SP,35.0,1608.0,Americana,246655.0
SP,35.0,1707.0,Américo Brasiliense,33757.0
SP,35.0,1806.0,Américo de Campos,5975.0
SP,35.0,1905.0,Amparo,69717.0
SP,35.0,2002.0,Analândia,4684.0
SP,35.0,2101.0,Andradina,61473.0
SP,35.0,2200.0,Angatuba,24512.0
SP,35.0,2309.0,Anhembi,5766.0
SP,35.0,2408.0,Anhumas,4108.0
SP,35.0,2507.0,Aparecida,33223.0
SP,35.0,2606.0,Aparecida d'Oeste,4124.0
SP,35.0,2705.0,Apiaí,24886.0
SP,35.0,2754.0,Araçariguama,22168.0
SP,35.0,2804.0,Araçatuba,207775.0
SP,35.0,2903.0,Araçoiaba da Serra,33656.0
SP,35.0,3000.0,Aramina,5526.0
SP,35.0,3109.0,Arandu,7050.0
SP,35.0,3158.0,Arapeí,2355.0
SP,35.0,3208.0,Araraquara,252318.0
SP,35.0,3307.0,Araras,135331.0
SP,35.0,3356.0,Arco-Íris,2085.0
SP,35.0,3406.0,Arealva,8280.0
SP,35.0,3505.0,Areias,3625.0
SP,35.0,3604.0,Areiópolis,10257.0
SP,35.0,3703.0,Ariranha,7653.0
SP,35.0,3802.0,Artur Nogueira,53157.0
SP,35.0,3901.0,Arujá,89943.0
SP,35.0,3950.0,Aspásia,1873.0
SP,35.0,4008.0,Assis,104642.0
SP,35.0,4107.0,Atibaia,166043.0
SP,35.0,4206.0,Auriflama,13873.0
SP,35.0,4305.0,Avaí,4519.0
SP,35.0,4404.0,Avanhandava,11438.0
SP,35.0,4503.0,Avaré,96098.0
SP,35.0,4602.0,Bady Bassitt,28909.0
